kind	name	count	total	min	max	mean
metric	plan_us	97	32158183	51420	2925099	331527.660
metric	writer_us	97	21000817	37638	1179301	216503.268
metric	total_us	97	53159000	89659	4104400	548030.928
metric	columns	97	620800	6400	6400	6400.000
metric	candidate_cells	97	4753	49	49	49.000
metric	candidates	97	102623	0	3550	1057.969
metric	r5_runs	97	1495944	0	25662	15422.103
metric	vm_get_emerged_area_us	97	274	1	46	2.825
metric	vm_get_data_us	97	426739	4106	4579	4399.371
metric	vm_get_param2_data_us	97	424352	4115	4847	4374.763
metric	vm_get_light_data_us	97	630470	0	9367	6499.691
metric	vm_set_data_us	97	540047	0	7929	5567.495
metric	vm_set_param2_data_us	97	324055	0	7645	3340.773
metric	vm_set_lighting_us	97	9362	0	268	96.515
metric	vm_calc_lighting_us	97	455917	0	13864	4700.175
metric	vm_set_light_data_us	97	519525	0	7839	5355.928
metric	vm_update_liquids_us	97	73094	0	1876	753.546
writer_result	applied_clq	27	-	-	-	-
writer_result	applied_c	1	-	-	-	-
writer_result	noop_equal_content	24	-	-	-	-
writer_result	applied_cplq	45	-	-	-	-
callbacks	all	97	-	-	-	-
metric	bulk_plan_us	97	31413515	46326	2787382	323850.670
metric	bulk_writer_us	97	20660207	34168	1061920	212991.825
metric	bulk_total_us	97	52073722	81163	3849302	536842.495
metric	bulk_columns	97	620800	6400	6400	6400.000
metric	bulk_candidate_cells	97	4753	49	49	49.000
metric	bulk_candidates	97	102623	0	3550	1057.969
metric	bulk_r5_runs	97	1495944	0	25662	15422.103
metric	bulk_vm_get_emerged_area_us	97	224	1	24	2.309
metric	bulk_vm_get_data_us	97	401444	3855	5630	4138.598
metric	bulk_vm_get_param2_data_us	97	396141	3853	4275	4083.928
metric	bulk_vm_get_light_data_us	97	602641	0	10862	6212.794
metric	bulk_vm_set_data_us	97	537573	0	8108	5541.990
metric	bulk_vm_set_param2_data_us	97	324053	0	7567	3340.753
metric	bulk_vm_set_lighting_us	97	9044	0	175	93.237
metric	bulk_vm_calc_lighting_us	97	461942	0	14141	4762.289
metric	bulk_vm_set_light_data_us	97	518105	0	8680	5341.289
metric	bulk_vm_update_liquids_us	97	72711	0	1792	749.598
writer_result	bulk_applied_clq	27	-	-	-	-
writer_result	bulk_applied_c	1	-	-	-	-
writer_result	bulk_noop_equal_content	24	-	-	-	-
writer_result	bulk_applied_cplq	45	-	-	-	-
callbacks	bulk_all	97	-	-	-	-
